condition,text_version,comparison,comparison_label,target_proposal_uid,target_cohort,target_proposal_id,target_proposal_title,target_human_n_reviews,ai_panel_id,ai_panel_size,ai_panel_review_uids,metric,human_metric_value,ai_metric_value
baseline,original,claude,Claude,y1::12,y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry-based proteomics data,4,claude_y1::12_0004,4,"[""baseline::y1::12::claude-sonnet-5::002"", ""baseline::y1::12::claude-sonnet-5::003"", ""baseline::y1::12::claude-sonnet-5::004"", ""baseline::y1::12::claude-sonnet-5::005""]",centroid_loo,0.028734076042462642,0.031468125537074954
baseline,original,claude,Claude,y1::12,y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry-based proteomics data,4,claude_y1::12_0004,4,"[""baseline::y1::12::claude-sonnet-5::002"", ""baseline::y1::12::claude-sonnet-5::003"", ""baseline::y1::12::claude-sonnet-5::004"", ""baseline::y1::12::claude-sonnet-5::005""]",global_centroid_dist,0.01613906138913654,0.01765469374051515
baseline,original,claude,Claude,y1::12,y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry-based proteomics data,4,claude_y1::12_0004,4,"[""baseline::y1::12::claude-sonnet-5::002"", ""baseline::y1::12::claude-sonnet-5::003"", ""baseline::y1::12::claude-sonnet-5::004"", ""baseline::y1::12::claude-sonnet-5::005""]",medoid_dist,0.02533400058746338,0.02898220717906952
baseline,original,claude,Claude,y1::12,y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry-based proteomics data,4,claude_y1::12_0004,4,"[""baseline::y1::12::claude-sonnet-5::002"", ""baseline::y1::12::claude-sonnet-5::003"", ""baseline::y1::12::claude-sonnet-5::004"", ""baseline::y1::12::claude-sonnet-5::005""]",span90,0.02274090206488628,0.020219283618301286
baseline,original,claude,Claude,y1::12,y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry-based proteomics data,4,claude_y1::12_0004,4,"[""baseline::y1::12::claude-sonnet-5::002"", ""baseline::y1::12::claude-sonnet-5::003"", ""baseline::y1::12::claude-sonnet-5::004"", ""baseline::y1::12::claude-sonnet-5::005""]",mst_dispersion,0.02849068244298299,0.038642942905426025
baseline,original,claude,Claude,y1::12,y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry-based proteomics data,4,claude_y1::12_0004,4,"[""baseline::y1::12::claude-sonnet-5::002"", ""baseline::y1::12::claude-sonnet-5::003"", ""baseline::y1::12::claude-sonnet-5::004"", ""baseline::y1::12::claude-sonnet-5::005""]",sparseness,0.01613906138913654,0.01765469374051515
baseline,original,claude,Claude,y1::12,y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry-based proteomics data,4,claude_y1::12_0004,4,"[""baseline::y1::12::claude-sonnet-5::002"", ""baseline::y1::12::claude-sonnet-5::003"", ""baseline::y1::12::claude-sonnet-5::004"", ""baseline::y1::12::claude-sonnet-5::005""]",remote_clique,0.042690147956212364,0.04666367173194885
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0000,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003""]",mean_pairwise,0.03473405043284098,0.04993919531504313
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0000,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003""]",nn,0.02779497702916463,0.0417908231417338
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0000,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003""]",centroid_loo,0.026222213253140152,0.037827026697480094
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0000,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003""]",global_centroid_dist,0.011645895721256813,0.01678737790583514
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0000,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003""]",medoid_dist,0.020587424437204998,0.028565128644307453
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0000,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003""]",span90,0.01481897173198785,0.01983658848899037
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0000,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003""]",mst_dispersion,0.030881136655807495,0.04284769296646118
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0000,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003""]",sparseness,0.011645895721256813,0.01678737790583514
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0000,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003""]",remote_clique,0.03473405043284098,0.04993919531504313
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0001,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004""]",mean_pairwise,0.03473405043284098,0.03647369146347046
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0001,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004""]",nn,0.02779497702916463,0.02986806631088257
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0001,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004""]",centroid_loo,0.026222213253140152,0.02755016448743856
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0001,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004""]",global_centroid_dist,0.011645895721256813,0.0122327425701384
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0001,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004""]",medoid_dist,0.020587424437204998,0.02154688040415446
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0001,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004""]",span90,0.01481897173198785,0.015123978837017438
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0001,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004""]",mst_dispersion,0.030881136655807495,0.03232032060623169
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0001,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004""]",sparseness,0.011645895721256813,0.0122327425701384
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0001,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004""]",remote_clique,0.03473405043284098,0.03647369146347046
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0002,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::005""]",mean_pairwise,0.03473405043284098,0.03985428810119629
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0002,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::005""]",nn,0.02779497702916463,0.03645505507787069
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0002,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::005""]",centroid_loo,0.026222213253140152,0.030138573373637085
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0002,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::005""]",global_centroid_dist,0.011645895721256813,0.013374212355006243
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0002,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::005""]",medoid_dist,0.020587424437204998,0.024840374787648518
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0002,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::005""]",span90,0.01481897173198785,0.014740250767149975
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0002,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::005""]",mst_dispersion,0.030881136655807495,0.03726056218147278
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0002,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::005""]",sparseness,0.011645895721256813,0.013374212355006243
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0002,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::005""]",remote_clique,0.03473405043284098,0.03985428810119629
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0003,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",mean_pairwise,0.03473405043284098,0.0413208802541097
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0003,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",nn,0.02779497702916463,0.03198180596033732
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0003,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",centroid_loo,0.026222213253140152,0.03122986845916161
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0003,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",global_centroid_dist,0.011645895721256813,0.01386988017527709
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0003,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",medoid_dist,0.020587424437204998,0.02366062005360921
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0003,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",span90,0.01481897173198785,0.017975681812599186
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0003,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",mst_dispersion,0.030881136655807495,0.03549093008041382
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0003,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",sparseness,0.011645895721256813,0.01386988017527709
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0003,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",remote_clique,0.03473405043284098,0.0413208802541097
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0004,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",mean_pairwise,0.03473405043284098,0.048697710037231445
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0004,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",nn,0.02779497702916463,0.045367260773976646
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0004,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",centroid_loo,0.026222213253140152,0.03689592468894631
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0004,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",global_centroid_dist,0.011645895721256813,0.01636659288737648
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0004,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",medoid_dist,0.020587424437204998,0.030353347460428875
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0004,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",span90,0.01481897173198785,0.017539472280941947
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0004,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",mst_dispersion,0.030881136655807495,0.04553002119064331
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0004,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",sparseness,0.011645895721256813,0.01636659288737648
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0004,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",remote_clique,0.03473405043284098,0.048697710037231445
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0005,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",mean_pairwise,0.03473405043284098,0.04148038228352865
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0005,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",nn,0.02779497702916463,0.03165628512700399
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0005,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",centroid_loo,0.026222213253140152,0.031349215606337376
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0005,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",global_centroid_dist,0.011645895721256813,0.013923661239068963
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0005,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",medoid_dist,0.020587424437204998,0.02333509922027588
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0005,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",span90,0.01481897173198785,0.01814954165059568
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0005,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",mst_dispersion,0.030881136655807495,0.03500264883041382
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0005,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",sparseness,0.011645895721256813,0.013923661239068963
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0005,3,"[""baseline::y1::2::claude-sonnet-5::001"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",remote_clique,0.03473405043284098,0.04148038228352865
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0006,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",mean_pairwise,0.03473405043284098,0.05396113793055216
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0006,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",nn,0.02779497702916463,0.047513882319132485
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0006,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",centroid_loo,0.026222213253140152,0.04092069198095253
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0006,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",global_centroid_dist,0.011645895721256813,0.01815189756463002
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0006,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",medoid_dist,0.020587424437204998,0.03258707125981649
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0006,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",span90,0.01481897173198785,0.020711887293172748
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0006,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",mst_dispersion,0.030881136655807495,0.04888060688972473
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0006,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",sparseness,0.011645895721256813,0.01815189756463002
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0006,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::004""]",remote_clique,0.03473405043284098,0.05396113793055216
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0007,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",mean_pairwise,0.03473405043284098,0.051333109537760414
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0007,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",nn,0.02779497702916463,0.04157372315724691
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0007,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",centroid_loo,0.026222213253140152,0.0388858772496408
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0007,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",global_centroid_dist,0.011645895721256813,0.017260148281237748
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0007,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",medoid_dist,0.020587424437204998,0.02995904286702474
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0007,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",span90,0.01481897173198785,0.021483444670351216
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0007,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",mst_dispersion,0.030881136655807495,0.04493856430053711
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0007,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",sparseness,0.011645895721256813,0.017260148281237748
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0007,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::003"", ""baseline::y1::2::claude-sonnet-5::005""]",remote_clique,0.03473405043284098,0.051333109537760414
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0008,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",mean_pairwise,0.03473405043284098,0.04468677441279093
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0008,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",nn,0.02779497702916463,0.03815617163976034
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0008,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",centroid_loo,0.026222213253140152,0.033817907742278254
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0008,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",global_centroid_dist,0.011645895721256813,0.015008292145431645
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0008,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",medoid_dist,0.020587424437204998,0.026541491349538166
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0008,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",span90,0.01481897173198785,0.01766658950052764
baseline,original,claude,Claude,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,claude_y1::2_0008,3,"[""baseline::y1::2::claude-sonnet-5::002"", ""baseline::y1::2::claude-sonnet-5::004"", ""baseline::y1::2::claude-sonnet-5::005""]",mst_dispersion,0.030881136655807495,0.03981223702430725
