sample_index,human_value,ai_value,metric,condition
104,0.09208057920923346,0.060328223488547585,mean_pairwise_distance,persona
105,0.09208057920923346,0.0625802415161736,mean_pairwise_distance,persona
106,0.09208057920923346,0.06582116373914032,mean_pairwise_distance,persona
107,0.09208057920923346,0.06579919341995782,mean_pairwise_distance,persona
108,0.09208057920923346,0.06214186160460762,mean_pairwise_distance,persona
109,0.09208057920923346,0.06127769555970143,mean_pairwise_distance,persona
110,0.09208057920923346,0.060335715533245224,mean_pairwise_distance,persona
111,0.09208057920923346,0.0631704354003484,mean_pairwise_distance,persona
112,0.09208057920923346,0.05859830633924884,mean_pairwise_distance,persona
113,0.09208057920923346,0.06770765145305588,mean_pairwise_distance,persona
114,0.09208057920923346,0.06649837875554684,mean_pairwise_distance,persona
115,0.09208057920923346,0.05950394920680834,mean_pairwise_distance,persona
116,0.09208057920923346,0.0658364531550954,mean_pairwise_distance,persona
117,0.09208057920923346,0.06106934858405072,mean_pairwise_distance,persona
118,0.09208057920923346,0.06152534437744985,mean_pairwise_distance,persona
119,0.09208057920923346,0.06393551779358754,mean_pairwise_distance,persona
120,0.09208057920923346,0.0603986509703836,mean_pairwise_distance,persona
121,0.09208057920923346,0.0692102704123546,mean_pairwise_distance,persona
122,0.09208057920923346,0.06817931195963985,mean_pairwise_distance,persona
123,0.09208057920923346,0.06400545359600203,mean_pairwise_distance,persona
124,0.09208057920923346,0.06466578117943564,mean_pairwise_distance,persona
125,0.09208057920923346,0.061691153662006844,mean_pairwise_distance,persona
126,0.09208057920923346,0.06843698943556532,mean_pairwise_distance,persona
127,0.09208057920923346,0.06581851781121356,mean_pairwise_distance,persona
128,0.09208057920923346,0.06519409672544879,mean_pairwise_distance,persona
129,0.09208057920923346,0.06283521416630199,mean_pairwise_distance,persona
130,0.09208057920923346,0.06092104987193473,mean_pairwise_distance,persona
131,0.09208057920923346,0.06407897792786006,mean_pairwise_distance,persona
132,0.09208057920923346,0.060433480108208336,mean_pairwise_distance,persona
133,0.09208057920923346,0.06271922965294759,mean_pairwise_distance,persona
134,0.09208057920923346,0.06318914772493565,mean_pairwise_distance,persona
135,0.09208057920923346,0.06548798272732219,mean_pairwise_distance,persona
136,0.09208057920923346,0.06649510309159049,mean_pairwise_distance,persona
137,0.09208057920923346,0.059594597976669494,mean_pairwise_distance,persona
138,0.09208057920923346,0.06639722943777152,mean_pairwise_distance,persona
139,0.09208057920923346,0.06390341609834212,mean_pairwise_distance,persona
140,0.09208057920923346,0.0602393993747093,mean_pairwise_distance,persona
141,0.09208057920923346,0.0695514971088515,mean_pairwise_distance,persona
142,0.09208057920923346,0.058323234908665596,mean_pairwise_distance,persona
143,0.09208057920923346,0.06458532433264812,mean_pairwise_distance,persona
144,0.09208057920923346,0.060210109228202004,mean_pairwise_distance,persona
145,0.09208057920923346,0.05865118861669608,mean_pairwise_distance,persona
146,0.09208057920923346,0.07167702960402599,mean_pairwise_distance,persona
147,0.09208057920923346,0.059970516696749,mean_pairwise_distance,persona
148,0.09208057920923346,0.06238971397339591,mean_pairwise_distance,persona
149,0.09208057920923346,0.06802177193607738,mean_pairwise_distance,persona
150,0.09208057920923346,0.06576638400790248,mean_pairwise_distance,persona
151,0.09208057920923346,0.061048819142368,mean_pairwise_distance,persona
152,0.09208057920923346,0.062328726171033653,mean_pairwise_distance,persona
153,0.09208057920923346,0.06286191469124655,mean_pairwise_distance,persona
154,0.09208057920923346,0.06544887501260509,mean_pairwise_distance,persona
155,0.09208057920923346,0.06467917526192345,mean_pairwise_distance,persona
156,0.09208057920923346,0.05665920916282141,mean_pairwise_distance,persona
157,0.09208057920923346,0.06940318143414885,mean_pairwise_distance,persona
158,0.09208057920923346,0.061246454951320244,mean_pairwise_distance,persona
159,0.09208057920923346,0.06485288581358115,mean_pairwise_distance,persona
160,0.09208057920923346,0.06493401456727341,mean_pairwise_distance,persona
161,0.09208057920923346,0.060210825661896714,mean_pairwise_distance,persona
162,0.09208057920923346,0.06052055519088926,mean_pairwise_distance,persona
163,0.09208057920923346,0.06376568319298062,mean_pairwise_distance,persona
164,0.09208057920923346,0.0657834302295338,mean_pairwise_distance,persona
165,0.09208057920923346,0.0567559811908737,mean_pairwise_distance,persona
166,0.09208057920923346,0.06501530658586223,mean_pairwise_distance,persona
167,0.09208057920923346,0.06475385352085701,mean_pairwise_distance,persona
168,0.09208057920923346,0.06705287039986713,mean_pairwise_distance,persona
169,0.09208057920923346,0.0652170534661636,mean_pairwise_distance,persona
170,0.09208057920923346,0.06008607761661997,mean_pairwise_distance,persona
171,0.09208057920923346,0.06545163590917474,mean_pairwise_distance,persona
172,0.09208057920923346,0.0667616694341064,mean_pairwise_distance,persona
173,0.09208057920923346,0.06491980416030281,mean_pairwise_distance,persona
174,0.09208057920923346,0.05936316162229998,mean_pairwise_distance,persona
175,0.09208057920923346,0.05955255220058878,mean_pairwise_distance,persona
176,0.09208057920923346,0.06033589528954547,mean_pairwise_distance,persona
177,0.09208057920923346,0.06170750347521937,mean_pairwise_distance,persona
178,0.09208057920923346,0.06578753706023627,mean_pairwise_distance,persona
179,0.09208057920923346,0.06006557220526835,mean_pairwise_distance,persona
180,0.09208057920923346,0.062258347927817245,mean_pairwise_distance,persona
181,0.09208057920923346,0.060862881864012466,mean_pairwise_distance,persona
182,0.09208057920923346,0.06423934010177733,mean_pairwise_distance,persona
183,0.09208057920923346,0.06744353078570761,mean_pairwise_distance,persona
184,0.09208057920923346,0.06256384858971999,mean_pairwise_distance,persona
185,0.09208057920923346,0.061506444522043464,mean_pairwise_distance,persona
186,0.09208057920923346,0.06428882562124683,mean_pairwise_distance,persona
187,0.09208057920923346,0.06344747990958775,mean_pairwise_distance,persona
188,0.09208057920923346,0.06040375034799689,mean_pairwise_distance,persona
189,0.09208057920923346,0.06329643797026321,mean_pairwise_distance,persona
190,0.09208057920923346,0.06625369697691423,mean_pairwise_distance,persona
191,0.09208057920923346,0.06598959916193965,mean_pairwise_distance,persona
192,0.09208057920923346,0.06620507984764491,mean_pairwise_distance,persona
193,0.09208057920923346,0.0605617212683787,mean_pairwise_distance,persona
194,0.09208057920923346,0.06694675952549509,mean_pairwise_distance,persona
195,0.09208057920923346,0.060506786517946144,mean_pairwise_distance,persona
196,0.09208057920923346,0.0683311888351742,mean_pairwise_distance,persona
197,0.09208057920923346,0.06567540328964415,mean_pairwise_distance,persona
198,0.09208057920923346,0.06530183129631012,mean_pairwise_distance,persona
199,0.09208057920923346,0.05984544518436839,mean_pairwise_distance,persona
200,0.09208057920923346,0.06846560154978937,mean_pairwise_distance,persona
201,0.09208057920923346,0.0641624788521778,mean_pairwise_distance,persona
202,0.09208057920923346,0.0650784905720134,mean_pairwise_distance,persona
203,0.09208057920923346,0.059919382036910225,mean_pairwise_distance,persona
204,0.09208057920923346,0.061702191358498436,mean_pairwise_distance,persona
205,0.09208057920923346,0.06076581911607222,mean_pairwise_distance,persona
206,0.09208057920923346,0.06678006653729164,mean_pairwise_distance,persona
207,0.09208057920923346,0.0610536068324515,mean_pairwise_distance,persona
208,0.09208057920923346,0.06516455732315425,mean_pairwise_distance,persona
209,0.09208057920923346,0.06279242132963399,mean_pairwise_distance,persona
210,0.09208057920923346,0.06878203978180414,mean_pairwise_distance,persona
211,0.09208057920923346,0.059730178282666115,mean_pairwise_distance,persona
212,0.09208057920923346,0.06458641323647481,mean_pairwise_distance,persona
213,0.09208057920923346,0.06317772295164026,mean_pairwise_distance,persona
214,0.09208057920923346,0.06358187966667145,mean_pairwise_distance,persona
215,0.09208057920923346,0.07044195893253734,mean_pairwise_distance,persona
216,0.09208057920923346,0.05760183306079608,mean_pairwise_distance,persona
217,0.09208057920923346,0.06274509547727382,mean_pairwise_distance,persona
218,0.09208057920923346,0.06718420393382137,mean_pairwise_distance,persona
219,0.09208057920923346,0.06285269222711858,mean_pairwise_distance,persona
220,0.09208057920923346,0.06316670268891829,mean_pairwise_distance,persona
221,0.09208057920923346,0.05807275640163497,mean_pairwise_distance,persona
222,0.09208057920923346,0.06457667506259421,mean_pairwise_distance,persona
223,0.09208057920923346,0.05686640692322622,mean_pairwise_distance,persona
224,0.09208057920923346,0.061105246364834755,mean_pairwise_distance,persona
225,0.09208057920923346,0.06478159088391089,mean_pairwise_distance,persona
226,0.09208057920923346,0.062168120866707664,mean_pairwise_distance,persona
227,0.09208057920923346,0.06140350070395489,mean_pairwise_distance,persona
228,0.09208057920923346,0.061436644655913704,mean_pairwise_distance,persona
229,0.09208057920923346,0.06181015492427962,mean_pairwise_distance,persona
230,0.09208057920923346,0.07031944617923541,mean_pairwise_distance,persona
231,0.09208057920923346,0.0624888324926022,mean_pairwise_distance,persona
232,0.09208057920923346,0.0668583062326484,mean_pairwise_distance,persona
233,0.09208057920923346,0.0632401768397908,mean_pairwise_distance,persona
234,0.09208057920923346,0.061803576974529525,mean_pairwise_distance,persona
235,0.09208057920923346,0.06718024882403287,mean_pairwise_distance,persona
236,0.09208057920923346,0.06340649382399005,mean_pairwise_distance,persona
237,0.09208057920923346,0.0642680603524913,mean_pairwise_distance,persona
238,0.09208057920923346,0.06369844774012509,mean_pairwise_distance,persona
239,0.09208057920923346,0.053454851680122345,mean_pairwise_distance,persona
240,0.09208057920923346,0.06398490318667747,mean_pairwise_distance,persona
241,0.09208057920923346,0.06295579129999335,mean_pairwise_distance,persona
242,0.09208057920923346,0.06694629941533206,mean_pairwise_distance,persona
243,0.09208057920923346,0.06451076481182114,mean_pairwise_distance,persona
244,0.09208057920923346,0.06792227058071393,mean_pairwise_distance,persona
245,0.09208057920923346,0.06696727365373152,mean_pairwise_distance,persona
246,0.09208057920923346,0.06851823457144937,mean_pairwise_distance,persona
247,0.09208057920923346,0.06124164558682046,mean_pairwise_distance,persona
248,0.09208057920923346,0.06212424949223816,mean_pairwise_distance,persona
249,0.09208057920923346,0.06131313464387132,mean_pairwise_distance,persona
250,0.09208057920923346,0.061473465484121574,mean_pairwise_distance,persona
251,0.09208057920923346,0.0589901592891678,mean_pairwise_distance,persona
252,0.09208057920923346,0.06336546321160237,mean_pairwise_distance,persona
253,0.09208057920923346,0.06808894377923294,mean_pairwise_distance,persona
254,0.09208057920923346,0.0579257216378163,mean_pairwise_distance,persona
255,0.09208057920923346,0.06079490853863743,mean_pairwise_distance,persona
256,0.09208057920923346,0.06105447215996241,mean_pairwise_distance,persona
257,0.09208057920923346,0.06266452696012415,mean_pairwise_distance,persona
258,0.09208057920923346,0.061385480311548286,mean_pairwise_distance,persona
259,0.09208057920923346,0.06438962390771497,mean_pairwise_distance,persona
260,0.09208057920923346,0.06459973357882895,mean_pairwise_distance,persona
261,0.09208057920923346,0.059967516910417275,mean_pairwise_distance,persona
262,0.09208057920923346,0.06065450968007325,mean_pairwise_distance,persona
263,0.09208057920923346,0.06291536545093823,mean_pairwise_distance,persona
264,0.09208057920923346,0.062386356559195534,mean_pairwise_distance,persona
265,0.09208057920923346,0.0653257499570432,mean_pairwise_distance,persona
266,0.09208057920923346,0.06119718546923913,mean_pairwise_distance,persona
267,0.09208057920923346,0.06115754461099979,mean_pairwise_distance,persona
268,0.09208057920923346,0.061642053570200805,mean_pairwise_distance,persona
269,0.09208057920923346,0.06602903646913913,mean_pairwise_distance,persona
270,0.09208057920923346,0.062264087171893814,mean_pairwise_distance,persona
271,0.09208057920923346,0.0658456058841449,mean_pairwise_distance,persona
272,0.09208057920923346,0.06945884392666722,mean_pairwise_distance,persona
273,0.09208057920923346,0.060387929202068466,mean_pairwise_distance,persona
274,0.09208057920923346,0.06661770866793607,mean_pairwise_distance,persona
275,0.09208057920923346,0.060852993382766785,mean_pairwise_distance,persona
276,0.09208057920923346,0.06580213996261476,mean_pairwise_distance,persona
277,0.09208057920923346,0.06303558377880353,mean_pairwise_distance,persona
278,0.09208057920923346,0.05791577472988325,mean_pairwise_distance,persona
279,0.09208057920923346,0.06518868165525052,mean_pairwise_distance,persona
280,0.09208057920923346,0.06580639804304823,mean_pairwise_distance,persona
281,0.09208057920923346,0.06390772648008444,mean_pairwise_distance,persona
282,0.09208057920923346,0.05801333834531279,mean_pairwise_distance,persona
283,0.09208057920923346,0.06378268276749864,mean_pairwise_distance,persona
284,0.09208057920923346,0.05750215783891942,mean_pairwise_distance,persona
285,0.09208057920923346,0.06396726162537285,mean_pairwise_distance,persona
286,0.09208057920923346,0.06165487445861455,mean_pairwise_distance,persona
287,0.09208057920923346,0.06548038820033017,mean_pairwise_distance,persona
288,0.09208057920923346,0.06389322912268959,mean_pairwise_distance,persona
289,0.09208057920923346,0.06420150057600421,mean_pairwise_distance,persona
290,0.09208057920923346,0.06897068377068863,mean_pairwise_distance,persona
291,0.09208057920923346,0.06609528903433456,mean_pairwise_distance,persona
292,0.09208057920923346,0.06512382190689268,mean_pairwise_distance,persona
293,0.09208057920923346,0.06505899679048259,mean_pairwise_distance,persona
294,0.09208057920923346,0.06010495744675044,mean_pairwise_distance,persona
295,0.09208057920923346,0.06266466101167702,mean_pairwise_distance,persona
296,0.09208057920923346,0.06343493489879864,mean_pairwise_distance,persona
297,0.09208057920923346,0.05682725397494471,mean_pairwise_distance,persona
298,0.09208057920923346,0.06623168213094176,mean_pairwise_distance,persona
299,0.09208057920923346,0.06494556938706651,mean_pairwise_distance,persona
300,0.09208057920923346,0.06779561259529808,mean_pairwise_distance,persona
301,0.09208057920923346,0.06239350534710488,mean_pairwise_distance,persona
302,0.09208057920923346,0.06192180950179873,mean_pairwise_distance,persona
303,0.09208057920923346,0.06259622734054747,mean_pairwise_distance,persona
304,0.09208057920923346,0.06514199637612807,mean_pairwise_distance,persona
305,0.09208057920923346,0.06662738723717188,mean_pairwise_distance,persona
306,0.09208057920923346,0.062469517053822754,mean_pairwise_distance,persona
307,0.09208057920923346,0.06287768212231723,mean_pairwise_distance,persona
308,0.09208057920923346,0.06534167264290007,mean_pairwise_distance,persona
309,0.09208057920923346,0.06441489274322751,mean_pairwise_distance,persona
310,0.09208057920923346,0.06299224790377109,mean_pairwise_distance,persona
311,0.09208057920923346,0.0644559459723974,mean_pairwise_distance,persona
312,0.09208057920923346,0.06764571115433463,mean_pairwise_distance,persona
313,0.09208057920923346,0.05727591981058535,mean_pairwise_distance,persona
314,0.09208057920923346,0.0672360189818582,mean_pairwise_distance,persona
315,0.09208057920923346,0.06809599385431162,mean_pairwise_distance,persona
316,0.09208057920923346,0.05543175257241773,mean_pairwise_distance,persona
317,0.09208057920923346,0.06494433206060658,mean_pairwise_distance,persona
318,0.09208057920923346,0.06014979333274449,mean_pairwise_distance,persona
319,0.09208057920923346,0.06756187945957712,mean_pairwise_distance,persona
320,0.09208057920923346,0.06559481945904819,mean_pairwise_distance,persona
321,0.09208057920923346,0.06424622384927019,mean_pairwise_distance,persona
322,0.09208057920923346,0.0645385438745672,mean_pairwise_distance,persona
323,0.09208057920923346,0.062315230548617394,mean_pairwise_distance,persona
324,0.09208057920923346,0.0631940395464539,mean_pairwise_distance,persona
325,0.09208057920923346,0.06727686324138415,mean_pairwise_distance,persona
326,0.09208057920923346,0.06103782691503231,mean_pairwise_distance,persona
327,0.09208057920923346,0.06305382892548331,mean_pairwise_distance,persona
328,0.09208057920923346,0.06451224573987274,mean_pairwise_distance,persona
329,0.09208057920923346,0.06679031547350375,mean_pairwise_distance,persona
330,0.09208057920923346,0.059464909342437866,mean_pairwise_distance,persona
331,0.09208057920923346,0.058585677222300896,mean_pairwise_distance,persona
332,0.09208057920923346,0.06931991468776356,mean_pairwise_distance,persona
333,0.09208057920923346,0.06803370040395985,mean_pairwise_distance,persona
334,0.09208057920923346,0.06848790051908832,mean_pairwise_distance,persona
335,0.09208057920923346,0.0583733989316013,mean_pairwise_distance,persona
336,0.09208057920923346,0.06460690969535013,mean_pairwise_distance,persona
337,0.09208057920923346,0.06015790686776987,mean_pairwise_distance,persona
338,0.09208057920923346,0.05991255412459845,mean_pairwise_distance,persona
339,0.09208057920923346,0.06520490613379497,mean_pairwise_distance,persona
340,0.09208057920923346,0.060594048660263244,mean_pairwise_distance,persona
341,0.09208057920923346,0.0639598466190896,mean_pairwise_distance,persona
342,0.09208057920923346,0.06300039889784198,mean_pairwise_distance,persona
343,0.09208057920923346,0.0633654250457824,mean_pairwise_distance,persona
344,0.09208057920923346,0.06732570512492667,mean_pairwise_distance,persona
345,0.09208057920923346,0.061189294568163605,mean_pairwise_distance,persona
346,0.09208057920923346,0.060574637100159416,mean_pairwise_distance,persona
347,0.09208057920923346,0.06663200506579735,mean_pairwise_distance,persona
348,0.09208057920923346,0.05973426438131822,mean_pairwise_distance,persona
349,0.09208057920923346,0.061149236006227875,mean_pairwise_distance,persona
350,0.09208057920923346,0.0638974148765383,mean_pairwise_distance,persona
351,0.09208057920923346,0.06893672820607664,mean_pairwise_distance,persona
352,0.09208057920923346,0.06020108418973538,mean_pairwise_distance,persona
353,0.09208057920923346,0.06756741562379678,mean_pairwise_distance,persona
354,0.09208057920923346,0.06932892535514983,mean_pairwise_distance,persona
355,0.09208057920923346,0.05960488036687195,mean_pairwise_distance,persona
356,0.09208057920923346,0.06304036251641074,mean_pairwise_distance,persona
357,0.09208057920923346,0.06924299642502554,mean_pairwise_distance,persona
358,0.09208057920923346,0.06790032193594771,mean_pairwise_distance,persona
359,0.09208057920923346,0.060318783102299385,mean_pairwise_distance,persona
360,0.09208057920923346,0.06375919830186565,mean_pairwise_distance,persona
361,0.09208057920923346,0.06712979337443477,mean_pairwise_distance,persona
362,0.09208057920923346,0.05726357764406167,mean_pairwise_distance,persona
363,0.09208057920923346,0.05769561237026109,mean_pairwise_distance,persona
364,0.09208057920923346,0.059250164408928795,mean_pairwise_distance,persona
365,0.09208057920923346,0.06091519989986194,mean_pairwise_distance,persona
366,0.09208057920923346,0.067193228972288,mean_pairwise_distance,persona
367,0.09208057920923346,0.06444089591738734,mean_pairwise_distance,persona
368,0.09208057920923346,0.05956149949386657,mean_pairwise_distance,persona
369,0.09208057920923346,0.06288599826601654,mean_pairwise_distance,persona
370,0.09208057920923346,0.0603226206519387,mean_pairwise_distance,persona
371,0.09208057920923346,0.06846157576255647,mean_pairwise_distance,persona
372,0.09208057920923346,0.061423060451100464,mean_pairwise_distance,persona
373,0.09208057920923346,0.06311701715228114,mean_pairwise_distance,persona
374,0.09208057920923346,0.06541462590100737,mean_pairwise_distance,persona
375,0.09208057920923346,0.06512578768221286,mean_pairwise_distance,persona
376,0.09208057920923346,0.0654831392020576,mean_pairwise_distance,persona
377,0.09208057920923346,0.06377581668936688,mean_pairwise_distance,persona
378,0.09208057920923346,0.06350680584964073,mean_pairwise_distance,persona
379,0.09208057920923346,0.0651747452411727,mean_pairwise_distance,persona
380,0.09208057920923346,0.06185845047117693,mean_pairwise_distance,persona
381,0.09208057920923346,0.06723245518952019,mean_pairwise_distance,persona
382,0.09208057920923346,0.06132194364494957,mean_pairwise_distance,persona
383,0.09208057920923346,0.057685649913290275,mean_pairwise_distance,persona
384,0.09208057920923346,0.06480799668391231,mean_pairwise_distance,persona
385,0.09208057920923346,0.06799910897793977,mean_pairwise_distance,persona
386,0.09208057920923346,0.0657663472556314,mean_pairwise_distance,persona
387,0.09208057920923346,0.06441155087806491,mean_pairwise_distance,persona
388,0.09208057920923346,0.06441772737993082,mean_pairwise_distance,persona
389,0.09208057920923346,0.06703439413794415,mean_pairwise_distance,persona
390,0.09208057920923346,0.06714851041085164,mean_pairwise_distance,persona
391,0.09208057920923346,0.06031530341612021,mean_pairwise_distance,persona
392,0.09208057920923346,0.06213768715915002,mean_pairwise_distance,persona
393,0.09208057920923346,0.06355773342456743,mean_pairwise_distance,persona
394,0.09208057920923346,0.06536022452968854,mean_pairwise_distance,persona
395,0.09208057920923346,0.06413474879245984,mean_pairwise_distance,persona
396,0.09208057920923346,0.06272791002107703,mean_pairwise_distance,persona
397,0.09208057920923346,0.06208793471453218,mean_pairwise_distance,persona
398,0.09208057920923346,0.06676171207616452,mean_pairwise_distance,persona
399,0.09208057920923346,0.06595094236931782,mean_pairwise_distance,persona
400,0.09208057920923346,0.06778557522023619,mean_pairwise_distance,persona
401,0.09208057920923346,0.0640108269665081,mean_pairwise_distance,persona
402,0.09208057920923346,0.06500425475388176,mean_pairwise_distance,persona
403,0.09208057920923346,0.06476056999839813,mean_pairwise_distance,persona
404,0.09208057920923346,0.06370944562165634,mean_pairwise_distance,persona
405,0.09208057920923346,0.06359865354455035,mean_pairwise_distance,persona
406,0.09208057920923346,0.06308361145818657,mean_pairwise_distance,persona
407,0.09208057920923346,0.06739344333000334,mean_pairwise_distance,persona
408,0.09208057920923346,0.0589069695811969,mean_pairwise_distance,persona
409,0.09208057920923346,0.0629088951664951,mean_pairwise_distance,persona
